arrived_at,num_prefill_tokens,num_decode_tokens,prompt_type,arrival_rate_update
4.360458138,25,25,type1,300
4.364963638,25,25,type1,300
4.366632012,25,25,type1,300
4.36685063,25,25,type1,300
4.368629516,25,25,type1,300
4.37139395,25,75,type2,20
4.371795559,25,125,type3,50
4.371845122,25,25,type1,300
4.377039887,25,75,type2,20
4.382569861,25,25,type1,300
4.387240644,25,25,type1,300
4.387619442,25,25,type1,300
4.391150114,25,25,type1,300
4.393680437,25,25,type1,300
4.398638186,25,125,type3,50
4.400558381,25,25,type1,300
4.401418085,25,25,type1,300
4.401423694,25,25,type1,300
4.402232568,25,25,type1,300
4.403391794,25,25,type1,300
4.403832099,25,25,type1,300
4.405336979,25,25,type1,300
4.407856728,25,25,type1,300
4.409066067,25,25,type1,300
4.40981924,25,25,type1,300
4.413166056,25,25,type1,300
4.41521737,25,25,type1,300
4.415548664,25,25,type1,300
4.417063203,25,25,type1,300
4.435076357,25,25,type1,300
4.435667906,25,25,type1,300
4.440174087,25,25,type1,300
4.444508298,25,25,type1,300
4.445538633,25,25,type1,300
4.447738925,25,125,type3,50
4.447827529,25,25,type1,300
4.466154371,25,125,type3,50
4.467994677,25,25,type1,300
4.468528528,25,25,type1,300
4.46894402,25,125,type3,50
4.472625963,25,25,type1,300
4.473867322,25,125,type3,50
4.476502533,25,25,type1,300
4.476579262,25,25,type1,300
4.479104199,25,25,type1,300
4.481862395,25,25,type1,300
4.490124043,25,75,type2,20
4.492711429,25,125,type3,50
4.494108428,25,125,type3,50
4.496596378,25,75,type2,20
4.500803011,25,25,type1,300
4.503918777,25,25,type1,300
4.50409103,25,25,type1,300
4.505263238,25,75,type2,20
4.512278263,25,25,type1,300
4.515859408,25,25,type1,300
4.517389338,25,25,type1,300
4.518045597,25,125,type3,50
4.519358788,25,25,type1,300
4.519431426,25,25,type1,300
4.520748066,25,25,type1,300
4.522232419,25,25,type1,300
4.523012494,25,25,type1,300
4.527466686,25,25,type1,300
4.52922622,25,25,type1,300
4.529455143,25,75,type2,20
4.529840391,25,25,type1,300
4.530329313,25,25,type1,300
4.531703283,25,25,type1,300
4.532941483,25,25,type1,300
4.534756358,25,25,type1,300
4.535131666,25,25,type1,300
4.535215559,25,25,type1,300
4.537087086,25,125,type3,50
4.539670348,25,25,type1,300
4.541941625,25,125,type3,50
4.543039565,25,25,type1,300
4.545191478,25,25,type1,300
4.546982264,25,25,type1,300
4.547855112,25,25,type1,300
4.548630893,25,25,type1,300
4.548743936,25,25,type1,300
4.549859841,25,75,type2,20
4.553187724,25,25,type1,300
4.553558946,25,25,type1,300
4.553706352,25,25,type1,300
4.554478247,25,125,type3,50
4.556160618,25,75,type2,20
4.557152502,25,25,type1,300
4.568448306,25,25,type1,300
4.569546385,25,25,type1,300
4.572177714,25,25,type1,300
4.576049721,25,25,type1,300
4.576577571,25,25,type1,300
4.581703174,25,25,type1,300
4.583241179,25,25,type1,300
4.59195904,25,25,type1,300
4.592418803,25,25,type1,300
4.595816134,25,25,type1,300
4.597961241,25,25,type1,300
4.601096098,25,75,type2,20
4.61377407,25,25,type1,300
4.614283995,25,25,type1,300
4.615140319,25,25,type1,300
4.616631292,25,125,type3,50
4.618838245,25,25,type1,300
4.622315673,25,25,type1,300
4.622533593,25,25,type1,300
4.623011269,25,25,type1,300
4.624703739,25,125,type3,50
4.626659397,25,25,type1,300
4.629849076,25,25,type1,300
4.63314342,25,25,type1,300
4.639273026,25,25,type1,300
4.643250534,25,25,type1,300
4.648513763,25,25,type1,300
4.652231128,25,25,type1,300
4.655309595,25,75,type2,20
4.665716721,25,25,type1,300
4.666796566,25,125,type3,50
4.669830833,25,25,type1,300
4.6778685,25,25,type1,300
4.678149939,25,25,type1,300
4.678293302,25,25,type1,300
4.678786682,25,125,type3,50
4.680016559,25,25,type1,300
4.684252146,25,25,type1,300
4.691401808,25,125,type3,50
4.702927511,25,25,type1,300
4.704064153,25,25,type1,300
4.707822397,25,125,type3,50
4.708379187,25,125,type3,50
4.709465157,25,25,type1,300
4.718371889,25,25,type1,300
4.72198967,25,25,type1,300
4.724038163,25,25,type1,300
4.726023764,25,25,type1,300
4.72696841,25,25,type1,300
4.73039002,25,25,type1,300
4.730518851,25,25,type1,300
4.733693136,25,125,type3,50
4.737288734,25,125,type3,50
4.745827232,25,25,type1,300
4.750615384,25,25,type1,300
4.751568196,25,25,type1,300
4.752968085,25,25,type1,300
4.757291784,25,25,type1,300
4.764243941,25,25,type1,300
4.770758907,25,25,type1,300
4.772313607,25,25,type1,300
4.772517151,25,25,type1,300
4.772677221,25,25,type1,300
4.773254528,25,25,type1,300
4.774242405,25,25,type1,300
4.774574982,25,25,type1,300
4.780019163,25,25,type1,300
4.782718025,25,25,type1,300
4.7877987,25,25,type1,300
4.788008016,25,25,type1,300
4.795409799,25,25,type1,300
4.80177701,25,25,type1,300
4.803000571,25,25,type1,300
4.803903814,25,125,type3,50
4.804335284,25,25,type1,300
4.805907849,25,25,type1,300
4.807252268,25,25,type1,300
4.810376489,25,25,type1,300
4.821123656,25,25,type1,300
4.825315782,25,25,type1,300
4.827705277,25,25,type1,300
4.83142128,25,25,type1,300
4.838903375,25,25,type1,300
4.842453843,25,25,type1,300
4.84287235,25,25,type1,300
4.845804491,25,125,type3,50
4.852985048,25,25,type1,300
4.855025331,25,25,type1,300
4.858840076,25,25,type1,300
4.863634374,25,25,type1,300
4.865305174,25,25,type1,300
4.866355019,25,25,type1,300
4.866495249,25,25,type1,300
4.868537725,25,25,type1,300
4.869249295,25,25,type1,300
4.870686137,25,25,type1,300
4.871325513,25,25,type1,300
4.878251521,25,25,type1,300
4.880800531,25,125,type3,50
4.880940982,25,25,type1,300
4.88275255,25,25,type1,300
4.882785116,25,25,type1,300
4.883145188,25,25,type1,300
4.886085583,25,25,type1,300
4.886270634,25,25,type1,300
4.888317182,25,25,type1,300
4.888416356,25,25,type1,300
4.888434458,25,25,type1,300
4.890419417,25,25,type1,300
4.891686611,25,25,type1,300
4.892999246,25,25,type1,300
4.893801083,25,25,type1,300
4.897238167,25,25,type1,300
4.898610735,25,25,type1,300
4.899210331,25,25,type1,300
4.906262811,25,25,type1,300
4.910664323,25,25,type1,300
4.912394824,25,25,type1,300
4.916327613,25,25,type1,300
4.918714975,25,25,type1,300
4.918735254,25,25,type1,300
4.920629646,25,25,type1,300
4.923195869,25,25,type1,300
4.925457983,25,25,type1,300
4.930151215,25,25,type1,300
4.930911178,25,25,type1,300
4.931500017,25,25,type1,300
4.934165512,25,25,type1,300
4.935095655,25,25,type1,300
4.936265143,25,125,type3,50
4.940320023,25,25,type1,300
4.942965448,25,25,type1,300
4.946493953,25,25,type1,300
4.94717071,25,25,type1,300
4.955595299,25,75,type2,20
4.957823106,25,25,type1,300
4.960840082,25,25,type1,300
4.971931827,25,25,type1,300
4.976746268,25,25,type1,300
4.977265189,25,75,type2,20
4.980536358,25,25,type1,300
4.9899617,25,25,type1,300
4.991681241,25,25,type1,300
4.992494126,25,25,type1,300
4.992628749,25,125,type3,50
4.99614216,25,125,type3,50
4.997482542,25,125,type3,50
5.003924618,25,25,type1,300
5.004030522,25,25,type1,300
5.005205723,25,125,type3,50
5.005822054,25,25,type1,300
5.00663841,25,25,type1,300
5.011761007,25,25,type1,300
5.022351387,25,25,type1,300
5.025472916,25,25,type1,300
5.029430927,25,25,type1,300
5.032532348,25,25,type1,300
5.038542994,25,25,type1,300
5.041326332,25,25,type1,300
5.042053116,25,25,type1,300
5.04395957,25,25,type1,300
5.046710912,25,25,type1,300
5.049561693,25,25,type1,300
5.05081759,25,25,type1,300
5.051146797,25,175,type4,1
5.05138073,25,25,type1,300
5.057925296,25,25,type1,300
5.059068823,25,25,type1,300
5.06103582,25,25,type1,300
5.062025259,25,125,type3,50
5.063534988,25,25,type1,300
5.066917123,25,25,type1,300
5.071495355,25,125,type3,50
5.075134899,25,75,type2,20
5.075911985,25,25,type1,300
5.07743,25,25,type1,300
5.08200541,25,25,type1,300
5.082334746,25,125,type3,50
5.085283454,25,75,type2,20
5.089860784,25,25,type1,300
5.090847651,25,25,type1,300
5.091707098,25,25,type1,300
5.093112036,25,25,type1,300
5.095252673,25,25,type1,300
5.096633359,25,25,type1,300
5.096864065,25,25,type1,300
5.09845575,25,25,type1,300
5.099123991,25,25,type1,300
5.10419378,25,25,type1,300
5.104300865,25,25,type1,300
5.104705203,25,25,type1,300
5.110694845,25,25,type1,300
5.113944879,25,25,type1,300
5.114758994,25,25,type1,300
5.116235043,25,25,type1,300
5.121349049,25,25,type1,300
5.122827901,25,25,type1,300
5.128184023,25,25,type1,300
5.128279645,25,125,type3,50
5.133467693,25,25,type1,300
5.134970178,25,25,type1,300
5.138749414,25,25,type1,300
5.138854539,25,25,type1,300
5.139410139,25,25,type1,300
5.139671198,25,25,type1,300
5.141384632,25,25,type1,300
5.144476224,25,125,type3,50
5.144491999,25,25,type1,300
5.146207741,25,25,type1,300
5.154043951,25,25,type1,300
5.159645395,25,25,type1,300
5.164420382,25,25,type1,300
5.172110143,25,125,type3,50
5.172517401,25,25,type1,300
5.180415904,25,25,type1,300
5.180443254,25,125,type3,50
5.184628101,25,25,type1,300
5.184727769,25,25,type1,300
5.185612104,25,125,type3,50
5.187489567,25,25,type1,300
5.192018028,25,25,type1,300
5.194952678,25,25,type1,300
5.198515457,25,25,type1,300
5.205182601,25,25,type1,300
5.213597545,25,25,type1,300
5.215501114,25,25,type1,300
5.217372027,25,25,type1,300
5.223947644,25,125,type3,50
5.227489171,25,25,type1,300
5.229109301,25,125,type3,50
5.231280553,25,25,type1,300
5.232199436,25,25,type1,300
5.235111475,25,125,type3,50
5.235222818,25,25,type1,300
5.238065154,25,25,type1,300
5.23888788,25,25,type1,300
5.242597682,25,25,type1,300
5.244835464,25,25,type1,300
5.245131521,25,25,type1,300
5.245505376,25,25,type1,300
5.246024382,25,25,type1,300
5.24686942,25,25,type1,300
5.248089189,25,25,type1,300
5.249051839,25,25,type1,300
5.262082474,25,25,type1,300
5.262728164,25,25,type1,300
5.273205008,25,25,type1,300
5.27849733,25,125,type3,50
5.279242635,25,25,type1,300
5.281009024,25,25,type1,300
5.281596446,25,75,type2,20
5.283051328,25,25,type1,300
5.288178147,25,25,type1,300
5.295769544,25,25,type1,300
5.297585356,25,25,type1,300
5.298594514,25,25,type1,300
5.298983889,25,25,type1,300
5.300487286,25,25,type1,300
5.303213197,25,125,type3,50
5.309747573,25,25,type1,300
5.311319667,25,25,type1,300
5.312149734,25,25,type1,300
5.31351537,25,25,type1,300
5.319573577,25,25,type1,300
5.322413813,25,25,type1,300
5.322560944,25,25,type1,300
5.326412293,25,25,type1,300
5.333081173,25,25,type1,300
5.334882396,25,25,type1,300
5.335893147,25,25,type1,300
5.339300196,25,25,type1,300
5.34017757,25,25,type1,300
5.344092352,25,175,type4,25
5.345666865,25,25,type1,300
5.349430984,25,125,type3,50
5.349900297,25,25,type1,300
5.350924734,25,125,type3,50
5.353231192,25,25,type1,300
5.356491666,25,25,type1,300
5.360564143,25,25,type1,300
5.362091433,25,125,type3,50
5.362284516,25,25,type1,300
5.364685814,25,25,type1,300
5.369070106,25,25,type1,300
5.373181654,25,25,type1,300
5.374956882,25,25,type1,300
5.381246516,25,25,type1,300
5.387809139,25,25,type1,300
5.3880644,25,25,type1,300
5.388943037,25,75,type2,20
5.393172042,25,25,type1,300
5.394473259,25,25,type1,300
5.397466874,25,25,type1,300
5.398667378,25,25,type1,300
5.402929928,25,75,type2,20
5.405417815,25,25,type1,300
5.406808713,25,25,type1,300
5.415603181,25,25,type1,300
5.418425808,25,25,type1,300
5.41890369,25,125,type3,50
5.425152578,25,75,type2,20
5.428320765,25,25,type1,300
5.434797127,25,125,type3,50
5.435976779,25,125,type3,50
5.437221314,25,25,type1,300
5.437353348,25,25,type1,300
5.438477964,25,25,type1,300
5.439659835,25,25,type1,300
5.439982084,25,25,type1,300
5.441519381,25,125,type3,50
5.443270038,25,175,type4,25
5.446592428,25,25,type1,300
5.447589021,25,25,type1,300
5.448831802,25,25,type1,300
5.449894919,25,25,type1,300
5.455458062,25,25,type1,300
5.456029377,25,25,type1,300
5.45878564,25,25,type1,300
5.462776496,25,25,type1,300
5.465879109,25,25,type1,300
5.467766768,25,175,type4,25
5.479711442,25,25,type1,300
5.482361117,25,25,type1,300
5.498223888,25,25,type1,300
5.498646604,25,25,type1,300
5.5037181,25,25,type1,300
5.505085272,25,25,type1,300
5.505114069,25,25,type1,300
5.517058436,25,25,type1,300
5.518853647,25,125,type3,50
5.520600785,25,125,type3,50
5.522417747,25,25,type1,300
5.523084943,25,25,type1,300
5.524315179,25,125,type3,50
5.52617315,25,25,type1,300
5.529536791,25,25,type1,300
5.531400989,25,25,type1,300
5.533208557,25,75,type2,20
5.534491384,25,125,type3,50
5.535306649,25,175,type4,25
5.537173948,25,25,type1,300
5.539877769,25,25,type1,300
5.540069618,25,25,type1,300
5.541280055,25,175,type4,25
5.544959081,25,25,type1,300
5.546165581,25,25,type1,300
5.548493066,25,125,type3,50
5.550775609,25,25,type1,300
5.55091614,25,25,type1,300
5.556851257,25,25,type1,300
5.560036165,25,25,type1,300
5.56066184,25,25,type1,300
5.562014018,25,25,type1,300
5.562657039,25,25,type1,300
5.56922541,25,25,type1,300
5.570933983,25,25,type1,300
5.571090748,25,125,type3,50
5.571616029,25,25,type1,300
5.573066657,25,25,type1,300
5.574255195,25,25,type1,300
5.57524093,25,25,type1,300
5.575527595,25,25,type1,300
5.575950103,25,25,type1,300
5.578180425,25,25,type1,300
5.578761594,25,175,type4,25
5.579296589,25,125,type3,50
5.579611771,25,25,type1,300
5.580764556,25,25,type1,300
5.581374138,25,25,type1,300
5.581396381,25,25,type1,300
5.58531129,25,25,type1,300
5.589550583,25,25,type1,300
5.595701721,25,25,type1,300
5.600801219,25,25,type1,300
5.604177791,25,25,type1,300
5.608913365,25,25,type1,300
5.611334586,25,25,type1,300
5.6130253,25,25,type1,300
5.614876913,25,25,type1,300
5.6236546,25,25,type1,300
5.624236478,25,25,type1,300
5.628289787,25,25,type1,300
5.628981131,25,125,type3,10
5.632690483,25,25,type1,300
5.634293683,25,75,type2,20
5.635648274,25,25,type1,300
5.641143948,25,25,type1,300
5.64500871,25,175,type4,25
5.648955034,25,25,type1,300
5.650740284,25,25,type1,300
5.652460562,25,25,type1,300
5.655214564,25,25,type1,300
5.655356365,25,25,type1,300
5.656298676,25,25,type1,300
5.659472749,25,25,type1,300
5.663055831,25,25,type1,300
5.663269385,25,25,type1,300
5.669004659,25,25,type1,300
5.673025934,25,25,type1,300
5.676523563,25,25,type1,300
5.677808348,25,25,type1,300
5.680963736,25,25,type1,300
5.690005689,25,25,type1,300
5.699316814,25,25,type1,300
5.700077036,25,25,type1,300
5.700873722,25,25,type1,300
5.701944813,25,25,type1,300
5.703574628,25,125,type3,10
5.704356531,25,25,type1,300
5.70909947,25,75,type2,20
5.709535999,25,75,type2,20
5.711044472,25,25,type1,300
5.71607107,25,25,type1,300
5.717512551,25,25,type1,300
5.726196666,25,25,type1,300
5.726603304,25,175,type4,25
5.731747297,25,25,type1,300
5.732638265,25,25,type1,300
5.732793564,25,25,type1,300
5.734217338,25,25,type1,300
5.736926365,25,25,type1,300
5.736974556,25,25,type1,300
5.741064927,25,125,type3,10
5.744442727,25,25,type1,300
5.748180672,25,25,type1,300
5.750947713,25,25,type1,300
5.758631757,25,25,type1,300
5.759218543,25,25,type1,300
5.761472981,25,25,type1,300
5.767065183,25,25,type1,300
5.771558362,25,25,type1,300
5.77269714,25,175,type4,25
5.774344557,25,175,type4,25
5.77612734,25,25,type1,300
5.783283056,25,25,type1,300
5.784065177,25,25,type1,300
5.792614432,25,25,type1,300
5.795225797,25,175,type4,25
5.804258345,25,25,type1,300
5.805898928,25,25,type1,300
5.808203763,25,25,type1,300
5.812153588,25,75,type2,20
5.813559825,25,25,type1,300
5.813790003,25,25,type1,300
5.815176993,25,25,type1,300
5.815640263,25,25,type1,300
5.816090473,25,125,type3,10
5.818406544,25,175,type4,25
5.818579654,25,25,type1,300
5.819052493,25,25,type1,300
5.819181958,25,125,type3,10
5.823384743,25,25,type1,300
5.825828758,25,25,type1,300
5.832584287,25,75,type2,20
5.838344072,25,25,type1,300
5.838693943,25,25,type1,300
5.842559724,25,25,type1,300
5.848974627,25,25,type1,300
5.851201952,25,25,type1,300
5.851671727,25,25,type1,300
5.863760072,25,25,type1,300
5.867131055,25,75,type2,20
5.867227292,25,25,type1,300
5.868657357,25,25,type1,300
5.869640535,25,25,type1,300
5.871943687,25,25,type1,300
5.873125871,25,25,type1,300
5.878518394,25,25,type1,300
5.881816848,25,25,type1,300
5.882729885,25,25,type1,300
5.888573709,25,25,type1,300
5.898903816,25,25,type1,300
5.899233762,25,25,type1,300
5.900951955,25,25,type1,300
5.901079072,25,25,type1,300
5.901125422,25,25,type1,300
5.914700638,25,25,type1,300
5.916376021,25,25,type1,300
5.920322582,25,25,type1,300
5.920661844,25,25,type1,300
5.921825787,25,25,type1,300
5.922856404,25,25,type1,300
5.928373171,25,25,type1,300
5.932218947,25,25,type1,300
5.93338465,25,25,type1,300
5.934351294,25,25,type1,300
5.936777713,25,25,type1,300
5.937216308,25,25,type1,300
5.939225081,25,25,type1,300
5.945326875,25,25,type1,300
5.947078821,25,25,type1,300
5.953272241,25,25,type1,300
5.953588257,25,25,type1,300
5.960213039,25,25,type1,300
5.960452474,25,25,type1,300
5.963204927,25,25,type1,300
5.971071413,25,25,type1,300
5.978817258,25,175,type4,25
5.982774092,25,25,type1,300
5.983793173,25,75,type2,20
5.994011308,25,25,type1,300
6.000027345,25,25,type1,300
6.000790186,25,25,type1,300
6.001391387,25,25,type1,300
6.003669629,25,25,type1,300
6.004458588,25,25,type1,300
6.004914906,25,25,type1,300
6.011068315,25,25,type1,300
6.012985672,25,25,type1,300
6.014083639,25,175,type4,25
6.016652327,25,25,type1,300
6.016758275,25,25,type1,300
6.017889068,25,25,type1,300
6.018712197,25,25,type1,300
6.020012893,25,25,type1,300
6.024579439,25,25,type1,300
6.030048435,25,25,type1,300
6.034263009,25,25,type1,300
6.034756026,25,25,type1,300
6.0367738,25,25,type1,300
6.037588584,25,175,type4,25
6.037994519,25,25,type1,300
6.038906285,25,25,type1,300
6.041584373,25,25,type1,300
6.043376,25,25,type1,300
6.050320755,25,25,type1,300
6.062436731,25,25,type1,300
6.06304253,25,25,type1,300
6.063730147,25,25,type1,300
6.068585486,25,25,type1,300
6.081337661,25,25,type1,300
6.081665711,25,25,type1,300
6.087486746,25,25,type1,300
6.09408265,25,25,type1,300
6.095565237,25,25,type1,300
6.095931394,25,25,type1,300
6.09678528,25,25,type1,300
6.106948749,25,25,type1,300
6.109137473,25,25,type1,300
6.112968032,25,75,type2,20
6.117153373,25,25,type1,300
6.119763105,25,25,type1,300
6.123218194,25,25,type1,300
6.125354182,25,25,type1,300
6.127082557,25,25,type1,300
6.128319555,25,25,type1,300
6.130438424,25,75,type2,20
