,arrived_at,num_prefill_tokens,num_decode_tokens,prompt_type
596,4.532915781655905,25,25,type1
597,4.535790794407806,25,25,type1
598,4.5364851383382145,25,25,type1
599,4.537843372089379,25,25,type1
600,4.541447090239172,25,25,type1
601,4.5469611451820455,25,25,type1
602,4.550090643203413,25,25,type1
603,4.552813604080548,25,25,type1
604,4.556395680325719,25,25,type1
605,4.562952687973608,25,25,type1
606,4.563046871518896,25,25,type1
607,4.569112654165283,25,25,type1
608,4.570146046811792,25,25,type1
609,4.580729951702409,25,25,type1
94,4.583357605667477,25,75,type2
610,4.591172911366827,25,25,type1
611,4.597358795509244,25,25,type1
612,4.600705044699101,25,25,type1
613,4.602197422394103,25,25,type1
614,4.604758279664234,25,25,type1
615,4.605365318592003,25,25,type1
616,4.606670887187706,25,25,type1
617,4.607109400547578,25,25,type1
618,4.613771734204384,25,25,type1
619,4.614003787447675,25,25,type1
620,4.616402282066379,25,25,type1
621,4.617757052337163,25,25,type1
95,4.618124339815254,25,75,type2
622,4.618353318396085,25,25,type1
623,4.620368151732534,25,25,type1
624,4.620413438534788,25,25,type1
625,4.620732292326372,25,25,type1
626,4.621196880498404,25,25,type1
627,4.627954084969597,25,25,type1
628,4.629444024748414,25,25,type1
96,4.633892025918513,25,75,type2
629,4.634816775562932,25,25,type1
630,4.638075764875473,25,25,type1
97,4.639002991435464,25,75,type2
631,4.640489691401223,25,25,type1
632,4.645767597818167,25,25,type1
633,4.651697853515112,25,25,type1
634,4.652179845597619,25,25,type1
635,4.654549644893057,25,25,type1
636,4.65459152241517,25,25,type1
637,4.6581438030382625,25,25,type1
638,4.660190935993579,25,25,type1
639,4.660660294962511,25,25,type1
640,4.66071736314646,25,25,type1
641,4.660819597227501,25,25,type1
45,4.661625442409548,25,175,type4
98,4.665371701276474,25,75,type2
642,4.665447444471154,25,25,type1
643,4.666746444399462,25,25,type1
644,4.6688982930337435,25,25,type1
645,4.671049059017166,25,25,type1
646,4.681077799998284,25,25,type1
99,4.681793030415333,25,75,type2
647,4.6852361920091505,25,25,type1
648,4.689702549127015,25,25,type1
100,4.692181563301481,25,75,type2
649,4.692436138225972,25,25,type1
650,4.694531771715455,25,25,type1
651,4.699994422925621,25,25,type1
652,4.702992829616984,25,25,type1
653,4.703196740780513,25,25,type1
654,4.704309679230976,25,25,type1
655,4.70940782804349,25,25,type1
656,4.70985857225768,25,25,type1
657,4.7156640081177565,25,25,type1
658,4.7176440500965455,25,25,type1
101,4.718767643931782,25,75,type2
60,4.718950558891828,25,125,type3
659,4.720488550502015,25,25,type1
660,4.72300061739847,25,25,type1
661,4.723203977728087,25,25,type1
662,4.725898447083381,25,25,type1
663,4.727001593524627,25,25,type1
664,4.728826503066831,25,25,type1
665,4.72884278638298,25,25,type1
666,4.732955957773425,25,25,type1
667,4.739736962460494,25,25,type1
102,4.743009069461767,25,75,type2
668,4.744268000009711,25,25,type1
669,4.748226215993625,25,25,type1
670,4.748628880006878,25,25,type1
103,4.7492169072673835,25,75,type2
671,4.7510364623478045,25,25,type1
104,4.751311354966391,25,75,type2
672,4.75233109458336,25,25,type1
105,4.753966263689351,25,75,type2
673,4.754479184652707,25,25,type1
106,4.756361779724445,25,75,type2
674,4.758636695538207,25,25,type1
675,4.760689830159455,25,25,type1
676,4.761482302094163,25,25,type1
677,4.761627939801233,25,25,type1
678,4.764277004631225,25,25,type1
679,4.765524463451104,25,25,type1
107,4.765583653980805,25,75,type2
680,4.7658528597776275,25,25,type1
681,4.767419542050121,25,25,type1
682,4.7680839538467765,25,25,type1
108,4.768897844211479,25,75,type2
683,4.771973853821261,25,25,type1
684,4.772577853361878,25,25,type1
685,4.7729597914864,25,25,type1
686,4.772996863049833,25,25,type1
687,4.77372370420851,25,25,type1
688,4.77418276253796,25,25,type1
689,4.775956965350652,25,25,type1
690,4.778573133544063,25,25,type1
691,4.779158749180692,25,25,type1
692,4.780838658336513,25,25,type1
693,4.783921192791585,25,25,type1
694,4.786034880953581,25,25,type1
61,4.793219304268739,25,125,type3
695,4.797003338902853,25,25,type1
696,4.797305156819179,25,25,type1
697,4.798829795040838,25,25,type1
109,4.799710259578753,25,75,type2
698,4.804545429564433,25,25,type1
110,4.806235419727148,25,75,type2
699,4.808570206529635,25,25,type1
62,4.809161785669438,25,125,type3
700,4.81055508175396,25,25,type1
701,4.815137178990106,25,25,type1
702,4.820937501492853,25,25,type1
703,4.824262796330372,25,25,type1
111,4.8243642363696955,25,75,type2
704,4.824625364469674,25,25,type1
112,4.82686725851911,25,75,type2
705,4.827241170898955,25,25,type1
113,4.830395100324356,25,75,type2
114,4.839687396431298,25,75,type2
706,4.840728702847812,25,25,type1
115,4.844645476658589,25,75,type2
707,4.847335843104672,25,25,type1
708,4.851333174478586,25,25,type1
709,4.852735933128129,25,25,type1
710,4.852936339996559,25,25,type1
711,4.8559841799871855,25,25,type1
116,4.85883341825667,25,75,type2
712,4.859785465643759,25,25,type1
713,4.862468328156384,25,25,type1
714,4.863007610317473,25,25,type1
715,4.863102117107455,25,25,type1
117,4.873065741400576,25,75,type2
716,4.8755924377768185,25,25,type1
717,4.877836026957697,25,25,type1
718,4.878146252030485,25,25,type1
118,4.879278745070073,25,75,type2
719,4.880393087551744,25,25,type1
720,4.883319937230569,25,25,type1
721,4.886914441053479,25,25,type1
722,4.88777737038549,25,25,type1
119,4.8921214228160945,25,75,type2
723,4.894470232119666,25,25,type1
120,4.8945691453427305,25,75,type2
63,4.89593886054904,25,125,type3
724,4.898452235980474,25,25,type1
64,4.905224642926839,25,125,type3
121,4.906042464170946,25,75,type2
725,4.908044809475037,25,25,type1
726,4.908163991317506,25,25,type1
727,4.908728464898754,25,25,type1
728,4.908917767668918,25,25,type1
729,4.909057323609913,25,25,type1
730,4.909988614705553,25,25,type1
731,4.911255465857849,25,25,type1
732,4.912215872998731,25,25,type1
733,4.913783815434443,25,25,type1
46,4.9176949748071435,25,175,type4
734,4.918055880535124,25,25,type1
735,4.923522985536009,25,25,type1
736,4.924457190143559,25,25,type1
737,4.92452134010267,25,25,type1
738,4.9277903640963014,25,25,type1
739,4.927976263652892,25,25,type1
740,4.928471475496016,25,25,type1
741,4.9286853101478645,25,25,type1
742,4.929951952514413,25,25,type1
122,4.936020725211383,25,75,type2
123,4.938684281033428,25,75,type2
743,4.941047727216797,25,25,type1
744,4.942121339249411,25,25,type1
124,4.943144954815986,25,75,type2
745,4.943978857602913,25,25,type1
746,4.944818528509022,25,25,type1
747,4.94623232915753,25,25,type1
748,4.947872068407474,25,25,type1
749,4.949912321891091,25,25,type1
750,4.951715912292114,25,25,type1
751,4.953333005495614,25,25,type1
752,4.953344100738828,25,25,type1
125,4.962089827195304,25,75,type2
126,4.96561462818135,25,75,type2
127,4.968274216608291,25,75,type2
753,4.9724942176439155,25,25,type1
65,4.973620628945636,25,125,type3
754,4.977564970172142,25,25,type1
128,4.978426939288523,25,75,type2
755,4.980100783891338,25,25,type1
756,4.980132254120282,25,25,type1
129,4.981739000175547,25,75,type2
757,4.991931835067652,25,25,type1
130,4.992831075257171,25,75,type2
758,4.994357691456878,25,25,type1
131,4.994568153984226,25,75,type2
759,4.996648659450562,25,25,type1
760,4.99921731262901,25,25,type1
761,5.001142884196537,25,25,type1
132,5.0027354218034805,25,75,type2
133,5.004108423955017,25,75,type2
762,5.00420679455159,25,25,type1
134,5.005999767659339,25,75,type2
763,5.007740729529899,25,25,type1
764,5.007881258250145,25,25,type1
765,5.009797360917826,25,25,type1
766,5.0105827979591755,25,25,type1
767,5.02145608006219,25,25,type1
768,5.021536524659976,25,25,type1
769,5.023156312046057,25,25,type1
770,5.028109916194271,25,25,type1
771,5.030390631428137,25,25,type1
772,5.031238944991019,25,25,type1
773,5.031497442387431,25,25,type1
774,5.031812342036594,25,25,type1
775,5.032611113271692,25,25,type1
776,5.033856216220798,25,25,type1
777,5.034946409486549,25,25,type1
778,5.037281679322755,25,25,type1
779,5.039396803680911,25,25,type1
780,5.044152023889244,25,25,type1
781,5.046739873646239,25,25,type1
782,5.048165823064071,25,25,type1
135,5.050771613808617,25,75,type2
136,5.051043993260463,25,75,type2
783,5.052530134843224,25,25,type1
137,5.055905480614225,25,75,type2
784,5.059765068161068,25,25,type1
785,5.060993189166004,25,25,type1
786,5.064493567385423,25,25,type1
787,5.065408582205736,25,25,type1
788,5.068622040570498,25,25,type1
789,5.071343927744385,25,25,type1
790,5.071891251850998,25,25,type1
791,5.078722671548589,25,25,type1
792,5.081290280822584,25,25,type1
793,5.084399141852898,25,25,type1
138,5.086961190571927,25,75,type2
139,5.087623280998411,25,75,type2
140,5.088486694889321,25,75,type2
794,5.088819834756755,25,25,type1
795,5.0945559088603725,25,25,type1
796,5.096138702267723,25,25,type1
141,5.098367889272743,25,75,type2
797,5.1005930513284525,25,25,type1
798,5.103579017406338,25,25,type1
799,5.105955680923251,25,25,type1
142,5.109247294285634,25,75,type2
143,5.1103728263359205,25,75,type2
800,5.111309403085715,25,25,type1
801,5.115227052885282,25,25,type1
802,5.115781185321779,25,25,type1
803,5.117026709056897,25,25,type1
804,5.122215083975966,25,25,type1
144,5.127091034561075,25,75,type2
805,5.138229910022732,25,25,type1
145,5.139078885020543,25,75,type2
146,5.142505279623931,25,75,type2
806,5.14471640990399,25,25,type1
147,5.158502258221786,25,75,type2
807,5.1604790885582625,25,25,type1
808,5.161986382146464,25,25,type1
148,5.16205616737612,25,75,type2
809,5.163412943448779,25,25,type1
810,5.163804115342528,25,25,type1
811,5.1673130850212745,25,25,type1
812,5.172155885001567,25,25,type1
813,5.174806243015986,25,25,type1
814,5.180005353895992,25,25,type1
815,5.181015362424471,25,25,type1
816,5.186234604729178,25,25,type1
149,5.187447184204356,25,75,type2
817,5.188916617362335,25,25,type1
818,5.190709525204689,25,25,type1
819,5.191406320012016,25,25,type1
820,5.197147987208902,25,25,type1
821,5.198950772036124,25,25,type1
822,5.20011494770484,25,25,type1
823,5.200838406663064,25,25,type1
824,5.2052869298077,25,25,type1
825,5.208322455843974,25,25,type1
826,5.20937581705339,25,25,type1
827,5.209403189043266,25,25,type1
828,5.211636271393978,25,25,type1
829,5.213729475170835,25,25,type1
830,5.2206454690906146,25,25,type1
66,5.222861906313257,25,125,type3
831,5.224847443508365,25,25,type1
67,5.228590486591649,25,125,type3
832,5.233396160636863,25,25,type1
833,5.2378594050460805,25,25,type1
150,5.23876651406822,25,75,type2
834,5.243487190463755,25,25,type1
47,5.243789657364005,25,175,type4
835,5.253399998329892,25,25,type1
836,5.255658606464532,25,25,type1
151,5.261083593836804,25,75,type2
837,5.261633606657513,25,25,type1
838,5.264491986114132,25,25,type1
839,5.266734517618106,25,25,type1
840,5.268092857935747,25,25,type1
152,5.271494781475157,25,75,type2
153,5.2723017794050415,25,75,type2
68,5.275117150478453,25,125,type3
841,5.277487269901507,25,25,type1
842,5.281283826564142,25,25,type1
154,5.282674836342888,25,75,type2
843,5.285227424815612,25,25,type1
69,5.2871242908230585,25,125,type3
844,5.287479327420748,25,25,type1
845,5.287987330253216,25,25,type1
846,5.2905654501979305,25,25,type1
847,5.2953726407624515,25,25,type1
848,5.296332988120341,25,25,type1
849,5.29706539099427,25,25,type1
850,5.298973447720872,25,25,type1
155,5.301762202085006,25,75,type2
851,5.306521260093824,25,25,type1
852,5.307801262436112,25,25,type1
853,5.30824234549319,25,25,type1
854,5.3126789616127414,25,25,type1
855,5.314041153951223,25,25,type1
856,5.321544721150435,25,25,type1
156,5.3293744072254,25,75,type2
157,5.331827161983526,25,75,type2
857,5.333114940846723,25,25,type1
158,5.334104794070819,25,75,type2
858,5.3358538416508425,25,25,type1
859,5.338225439176357,25,25,type1
860,5.3420091280778035,25,25,type1
861,5.347495540468074,25,25,type1
862,5.3489723763116,25,25,type1
863,5.351198038605243,25,25,type1
864,5.353911541221473,25,25,type1
865,5.35562623397359,25,25,type1
159,5.355939092466404,25,75,type2
866,5.356673474931953,25,25,type1
867,5.357883288780953,25,25,type1
868,5.363784351389533,25,25,type1
869,5.366201749612191,25,25,type1
870,5.3666267711845705,25,25,type1
160,5.366957311234691,25,75,type2
871,5.367426795259509,25,25,type1
872,5.367443559727734,25,25,type1
161,5.369379046469478,25,75,type2
873,5.369402637593095,25,25,type1
874,5.375282511230422,25,25,type1
875,5.3756284364193405,25,25,type1
162,5.378283249299024,25,75,type2
876,5.378527053665863,25,25,type1
877,5.383255995260061,25,25,type1
878,5.3850700322080165,25,25,type1
879,5.3854365789487755,25,25,type1
163,5.3879093565100735,25,75,type2
880,5.388052014581297,25,25,type1
881,5.388863138704493,25,25,type1
164,5.389984186504746,25,75,type2
882,5.390088705680978,25,25,type1
883,5.395350447086518,25,25,type1
884,5.396931579888704,25,25,type1
885,5.404045690370486,25,25,type1
165,5.4063986739122,25,75,type2
166,5.408057126808202,25,75,type2
886,5.409329887409258,25,25,type1
887,5.4139372453433285,25,25,type1
888,5.4142651096176575,25,25,type1
889,5.420720756836493,25,25,type1
890,5.423987232541174,25,25,type1
891,5.428786865832473,25,25,type1
892,5.430023927579977,25,25,type1
893,5.4301162194672115,25,25,type1
894,5.434643964266831,25,25,type1
895,5.4393523500785115,25,25,type1
896,5.441813394103678,25,25,type1
897,5.446019018960492,25,25,type1
167,5.449195101560851,25,75,type2
168,5.453966254529471,25,75,type2
169,5.455492841730797,25,75,type2
898,5.456346481467415,25,25,type1
899,5.456591138837808,25,25,type1
900,5.460441958072888,25,25,type1
901,5.467703206092477,25,25,type1
170,5.468236171427312,25,75,type2
171,5.4695334971622875,25,75,type2
902,5.469666794777925,25,25,type1
903,5.46997457314461,25,25,type1
904,5.470717949516797,25,25,type1
905,5.472029184197572,25,25,type1
172,5.475293014246807,25,75,type2
906,5.476240006959543,25,25,type1
173,5.477047827538011,25,75,type2
907,5.477911608211297,25,25,type1
174,5.480077006114594,25,75,type2
908,5.480451649376336,25,25,type1
909,5.485789576495842,25,25,type1
910,5.486372890102983,25,25,type1
911,5.489142801631024,25,25,type1
912,5.491444204790646,25,25,type1
913,5.497471010350596,25,25,type1
914,5.4989743134003355,25,25,type1
915,5.499790592623123,25,25,type1
175,5.500930184054849,25,75,type2
176,5.5047577526622975,25,75,type2
177,5.507922600261391,25,75,type2
916,5.509995307600114,25,25,type1
917,5.514065918496577,25,25,type1
178,5.515132187983948,25,75,type2
918,5.515381189226815,25,25,type1
179,5.52068985870757,25,75,type2
919,5.522264004941166,25,25,type1
920,5.522903626492223,25,25,type1
180,5.525600422640908,25,75,type2
921,5.527585657783866,25,25,type1
922,5.528510175844572,25,25,type1
923,5.528560824691613,25,25,type1
181,5.535881808587003,25,75,type2
924,5.536989833462437,25,25,type1
925,5.5373980035372785,25,25,type1
182,5.5382285256458115,25,75,type2
926,5.543057032476643,25,25,type1
927,5.549813371975154,25,25,type1
928,5.555616137230962,25,25,type1
929,5.556746693301683,25,25,type1
930,5.562452386895854,25,25,type1
931,5.5730566833965405,25,25,type1
932,5.57355570734014,25,25,type1
933,5.5749333729660675,25,25,type1
183,5.575990349045607,25,75,type2
934,5.577292542198244,25,25,type1
935,5.578516451598861,25,25,type1
936,5.578651452315909,25,25,type1
937,5.581429048488174,25,25,type1
184,5.582189370427526,25,75,type2
938,5.583892853486976,25,25,type1
939,5.5860639677370365,25,25,type1
940,5.5882770073121755,25,25,type1
941,5.588378378509429,25,25,type1
185,5.588820421345772,25,75,type2
942,5.591777371141816,25,25,type1
186,5.592654747679807,25,75,type2
943,5.5946786047832875,25,25,type1
944,5.59905864618203,25,25,type1
945,5.601173767309833,25,25,type1
946,5.601602283753535,25,25,type1
947,5.602351046008614,25,25,type1
187,5.6082778749905176,25,75,type2
188,5.609144832761027,25,75,type2
948,5.609310611695879,25,25,type1
949,5.6108353079023665,25,25,type1
950,5.6139548029458854,25,25,type1
951,5.620050153596326,25,25,type1
952,5.624693950211134,25,25,type1
953,5.625414453337579,25,25,type1
954,5.628279843508793,25,25,type1
189,5.636667924377014,25,75,type2
955,5.636750931295142,25,25,type1
956,5.637045212884265,25,25,type1
957,5.643234445895876,25,25,type1
958,5.645990222479181,25,25,type1
190,5.648517449818963,25,75,type2
959,5.65340403605906,25,25,type1
191,5.654602692897916,25,75,type2
960,5.655443556020623,25,25,type1
961,5.658149845455223,25,25,type1
962,5.6660823008787204,25,25,type1
192,5.67201470694809,25,75,type2
963,5.674707897737568,25,25,type1
964,5.684198217394318,25,25,type1
193,5.685729412068687,25,75,type2
965,5.688547476069214,25,25,type1
966,5.693558793574826,25,25,type1
967,5.701194419396517,25,25,type1
194,5.711263424123307,25,75,type2
968,5.71178056648183,25,25,type1
195,5.712496209624328,25,75,type2
969,5.714556038592278,25,25,type1
196,5.7160033243571045,25,75,type2
970,5.717271858656947,25,25,type1
971,5.7210520188827765,25,25,type1
197,5.722086068551084,25,75,type2
70,5.722104626464802,25,125,type3
972,5.726805748663392,25,25,type1
973,5.728223089012044,25,25,type1
198,5.730175763304258,25,75,type2
974,5.733492267946753,25,25,type1
975,5.739526379019907,25,25,type1
976,5.739835355953238,25,25,type1
199,5.740040001037012,25,75,type2
200,5.744131519815664,25,75,type2
977,5.746838652326254,25,25,type1
978,5.758508197939843,25,25,type1
979,5.7596347744982666,25,25,type1
980,5.759810477642763,25,25,type1
981,5.764330185990657,25,25,type1
982,5.76476085653254,25,25,type1
71,5.765264112879008,25,125,type3
983,5.769481384902167,25,25,type1
984,5.769849399362418,25,25,type1
985,5.770424589208976,25,25,type1
986,5.771905363156536,25,25,type1
987,5.773767757223007,25,25,type1
988,5.774989359212771,25,25,type1
989,5.7819933713391665,25,25,type1
990,5.782633063273402,25,25,type1
201,5.78597540783716,25,75,type2
991,5.788407699979843,25,25,type1
992,5.797604152611971,25,25,type1
993,5.800678611306866,25,25,type1
994,5.802845778822098,25,25,type1
